TIPO_IMPORTACION,ESTADO_DECLARACION,FEC_INGRESO,DISTRITO,REGIMEN,SUBPARTIDA,CODIGO_COMPLEMENTARIO,CODIGO_SUPLEMENTARIO,DESCRIPCION_ARANCELARIA,PAIS_ORIGEN,CODIGO_LIBERACION,TRATAMIENTO_PREFERENCIAL,CONVENIO_INTERNACIONAL,TIPO_UNIDAD_FISICA,TIPO_UNIDAD_COMERCIAL,PESO_NETO,FOB,FLETE,SEGURO,CIF,CANTIDAD_FISICA,CANTIDAD_COMERCIAL,SALVAGUARDIA,SALVAGUARDIA_ESPECIFICA,FODINFA,ICE_ADVALOREM,ICE_ESPECIFICO,IVA,ADVALOREM,ADVALOREM_ESPECIFICO
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-12-26,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,FR-FRANCIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,18.232,336.98,146.571,0.54,484.091,32,32,0.000,0.000,2.360,0.000,0.000,67.490,73.050,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-21,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,5801360000,0000,0000,TEJIDOS DE CHENILLA,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,82-METRO CUADRADO,M-METRO,4.99,118.88,7.52,1.23,127.63,1,1,0.000,0.000,0.630,0.000,0.000,18.450,25.520,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-03,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,6204490000,0000,0000,DE LAS DEMAS MATERIAS TEXTILES,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.26,34.47,0,0.039,34.509,2,2,0.000,0.000,0.190,0.000,0.000,5.230,3.810,1.430
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-11-27,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,23.822,1673.291,38.423,24.798,1736.512,1,1,0.000,0.000,8.680,0.000,0.000,209.420,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-09-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8527290000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,5.42,383.22,0,5,388.22,1,1,0.000,0.000,2.440,0.000,0.000,76.660,146.860,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-10,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,85.2,6265.86,128.06,4.83,6398.75,1,1,0.000,0.000,31.990,0.000,0.000,771.680,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-21,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,5801360000,0000,0000,TEJIDOS DE CHENILLA,BE-BELGICA,NO APLICA,NO APLICA,NO APLICA,82-METRO CUADRADO,M-METRO,14.97,309.46,22.56,3.2,335.22,7.5,7.5,0.000,0.000,1.660,0.000,0.000,48.460,67.030,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-08-05,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8409913000,0000,0000,Bielas. Solamente para remanufacturas,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.1,81.07,0,0.06,81.13,1,1,0.000,0.000,0.410,0.000,0.000,10.050,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-09-24,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,9025119000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.11,78.65,8,0.51,87.16,1,1,0.000,0.000,0.430,0.000,0.000,10.510,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-31,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,1.543,124.478,0,0.193,124.671,1.732,4,0.000,0.000,0.640,0.000,0.000,17.860,19.330,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-31,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.12,1.03,0,0.01,1.04,0.12,1,0.000,0.000,0.000,0.000,0.000,0.150,0.160,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-08-08,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,BOMBAS DE VACIO,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,SET-SET,13.2,3827.53,119.63,15.83,3962.99,1,1,0.000,0.000,19.810,0.000,0.000,477.930,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-09-26,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,14.602,4718.917,105.489,41.348,4865.754,10,10,0.000,0.000,24.310,0.000,0.000,586.790,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-31,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8531200000,0000,0000,"TABLEROS INDICADORES CON DISPOSITIVOS DE CRISTAL LIQUIDO (LCD) O DIODOS EMISORES DE LUZ (LED), INCORPORADOS",DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.12,246.07,0,1.13,247.2,1,1,0.000,0.000,1.320,0.000,0.000,31.970,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-22,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8531200000,0000,0000,"TABLEROS INDICADORES CON DISPOSITIVOS DE CRISTAL LIQUIDO (LCD) O DIODOS EMISORES DE LUZ (LED), INCORPORADOS",US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2.35,456.72,90,5.467,552.187,1,1,0.000,0.000,2.760,0.000,0.000,66.590,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-08-08,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,26.378,1601.64,79.93,2.565,1684.135,26.378,6,0.000,0.000,8.410,0.000,0.000,233.400,252.610,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-17,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,GB-REINO UNIDO DE GRAN BRETAÑA,"0413-Exención de tributos al comercio exterior a instituciones, empresas y organismos del sector público, incluidos los gobiernos autónomos descentralizados. Literal d) Art. 125 COPCI",NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,10.309,42422.339,0,76.491,42498.83,2,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-09,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,LOS DEMÁS,RO-RUMANIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,53.5,2060.14,91.146,21.497,2172.783,1,1,0.000,0.000,10.860,0.000,0.000,262.030,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-11-15,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8521901000,0000,0000,DEL TIPO DE LAS UTILIZADAS PARA GRABACIÓN EN DISCOS COMPACTOS,TW-TAIWAN,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,21.5,3513,0,37.95,3550.95,2,2,0.000,0.000,19.150,0.000,0.000,554.230,766.580,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-09-25,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8462499000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,3.4,3558.94,202.26,22.57,3783.77,1,1,0.000,0.000,18.910,0.000,0.000,456.320,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-11-22,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8414100000,0000,0000,BOMBAS DE VACIO,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.51,118.81,0,1.27,120.08,1,1,0.000,0.000,0.640,0.000,0.000,15.500,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-09-24,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8531200000,0000,0000,"TABLEROS INDICADORES CON DISPOSITIVOS DE CRISTAL LIQUIDO (LCD) O DIODOS EMISORES DE LUZ (LED), INCORPORADOS",AR-ARGENTINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,12.773,554.832,69.773,6.246,630.851,5,5,0.000,0.000,3.150,0.000,0.000,76.080,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-08-09,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,42.73,3832.68,66.24,38.99,3937.91,2,2,0.000,0.000,19.680,0.000,0.000,474.910,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-12-03,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,6204490000,0000,0000,DE LAS DEMAS MATERIAS TEXTILES,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,0.854,90,2.39,0.43,92.82,2,2,0.000,0.000,0.460,0.000,0.000,12.870,9.280,4.690
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-09-26,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8527290000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,1.182,2306,7.3,8.35,2321.65,1,1,0.000,0.000,11.600,0.000,0.000,363.560,696.490,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-12-04,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,357.703,12524.707,279.273,58.303,12862.283,169,169,0.000,0.000,64.280,0.000,0.000,1551.150,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-31,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,LOS DEMAS PERFILES,IT-ITALIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,456,4864.27,515.92,31.25,5411.44,759,759,0.000,0.000,25.130,0.000,0.000,667.400,503.320,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-12-27,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7209900000,0000,0000,LOS DEMAS,ES-ESPAÑA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,5765.49,38656.141,883.87,79.09,39619.101,5996.084,412,0.000,0.000,197.880,0.000,0.000,4777.840,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-11-22,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,6204490000,0000,0000,DE LAS DEMAS MATERIAS TEXTILES,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,298.787,10301.5,347.435,25.304,10674.239,1201,1201,0.000,0.000,52.700,0.000,0.000,1611.460,1066.470,1642.730
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-14,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,485.22,13046.106,141.104,63.66,13250.87,60,60,0.000,0.000,66.210,0.000,0.000,1598.020,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-19,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8205300000,0000,0000,"CEPILLOS, FORMONES, GUBIAS Y HERRAMIENTAS CORTANTES SIMILARES PARA TRABAJAR MADERA",BR-BRASIL,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,CRT-CARTONES,4.556,91.456,2.737,0.126,94.319,12,12,0.000,0.000,0.470,0.000,0.000,11.370,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3918909000,0000,0000,LOS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,82-METRO CUADRADO,ROL-ROLLOS,76634.12,320586.24,0,1010.73,321596.97,100301,2964,0.000,0.000,1997.280,0.000,0.000,57763.230,79893.860,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-28,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,7217900000,0000,0000,LOS DEMAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,0.1,5.56,0.15,0.01,5.72,0.36,1,0.000,0.000,0.020,0.000,0.000,0.790,0.850,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-23,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8443321900,0000,0000,LOS DEMÁS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,37,1068,40,11.08,1119.08,2,2,0.000,0.000,5.580,0.000,0.000,134.950,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-02,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,6813810000,0000,0000,GUARNICIONES PARA FRENOS,BR-BRASIL,NO APLICA,NO APLICA,0028-ACDO. COMP. ECO.CAN MERCOSUR-BRASIL # 59 DEC. EJ. # 2675-A R.O. # 555 DEL 31 DE MARZO DEL 2005,31-KILOGRAMO BRUTO,JGS-JUEGO,16618.508,52716.12,1108,208.15,54032.27,17121.596,2388,0.000,0.000,270.040,0.000,0.000,7164.530,5403.120,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-29,019-GUAYAQUIL - AEREO,10-IMPORTACION A CONSUMO,8531200000,0000,0000,"TABLEROS INDICADORES CON DISPOSITIVOS DE CRISTAL LIQUIDO (LCD) O DIODOS EMISORES DE LUZ (LED), INCORPORADOS",JP-JAPON,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,0.98,3027.25,3.35,6.85,3037.45,1,1,0.000,0.000,15.180,0.000,0.000,366.310,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-12-06,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4009410000,0000,0000,SIN ACCESORIOS,JP-JAPON,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,24.36,720.43,18.74,0.84,740.01,20,20,0.000,0.000,3.620,0.000,0.000,102.470,110.950,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-08-09,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3917400000,0000,0000,ACCESORIOS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,U-UNIDAD,322.12,797.78,154.81,28.48,981.07,222.8,1222,0.000,0.000,4.820,0.000,0.000,135.860,147.080,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-08-28,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8413819000,0000,0000,LAS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,148.37,3344.43,58.03,22.016,3424.476,331,331,0.000,0.000,17.080,0.000,0.000,412.950,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-01,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8539292000,0000,0001,"NO PAGA ICE FOCOS HALOGENOS SOLO PARA VEHÌCULOS, MANDATO ASAMBLEA, 30/07/08",CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,491.497,7089,327.46,31.093,7447.553,86000,86000,0.000,0.000,37.160,0.000,0.000,1166.190,2234.220,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-11-14,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,8429590000,0000,0000,LAS DEMAS,US-ESTADOS UNIDOS,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,6185.431,34250,1378.815,142.513,35771.328,1,1,0.000,0.000,178.850,0.000,0.000,4314.020,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-01,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7217900000,0000,0000,LOS DEMAS,DE-ALEMANIA,NO APLICA,NO APLICA,NO APLICA,31-KILOGRAMO BRUTO,KG-KILOGRAMO ,19801,44330.48,0,185.81,44516.29,20827,19.801,0.000,0.000,232.920,0.000,0.000,6456.960,6988.050,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-07-05,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,7604292000,0000,0000,LOS DEMAS PERFILES,CO-COLOMBIA,NO APLICA,NO APLICA,"0109-CAN-COL.ACDO.MICIP-MINFIN #524(R.O #41 OCT-6-92), #33 R.O #123FEB-5-93",31-KILOGRAMO BRUTO,KG-KILOGRAMO ,12677.576,56063.34,0,56.235,56119.575,12482,12482,0.000,0.000,282.450,0.000,0.000,6815.650,0.000,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-08-23,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,3924109000,0000,0001,Unicamente para materiales y artículos plásticos destinados a estar en contacto con alimentos,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,58,270.33,0,2.97,273.3,528,528,0.000,0.000,1.520,0.000,0.000,44.140,61.050,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-10-16,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202290000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,2973.2,4277.6,1165.38,18.31,5461.29,5802,5802,0.000,0.000,27.250,0.000,0.000,855.180,1638.340,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-09-17,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,9604000000,0000,0000,"TAMICES, CEDAZOS Y CRIBAS, DE MANO.",CL-CHILE,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,U-UNIDAD,462,2696.56,281.63,13.07,2991.26,550,550,0.000,0.000,14.900,0.000,0.000,414.500,448.610,0.000
IMP.GRAL.,10-SALIDA AUTORIZADA,2013-11-07,028-GUAYAQUIL - MARITIMO,10-IMPORTACION A CONSUMO,4202290000,0000,0000,LOS DEMAS,CN-CHINA,NO APLICA,NO APLICA,NO APLICA,11-NUMERO DE UNIDADES,PZA-PIEZAS,14018.72,26714.42,1241.59,284.43,28240.44,31145,31145,0.000,0.000,140.550,0.000,0.000,4421.690,8471.500,0.000
